iso3,year,in_degree_centrality,out_degree_centrality,in_strength,out_strength,betweenness_centrality,pagerank,country_name,continent,un_region,income_group,louvain_community,leiden_community,gn_community,dominant_region,community_label,boundary_score,is_boundary_node,gdp_per_capita,population,unemployment,conflict_intensity,education_index,climate_vulnerability,visa_openness_index
CYM,2015,0.2370689655172413,0.043103448275862,12752.0,184.0,0.0,0.0011150294877954,Cayman Islands,Americas,Caribbean,High income,3,3,56,Caribbean,Cluster 3: Caribbean,0.7142857142857143,True,76379.2095108681,61642.0,,0.0,,,
DJI,2015,0.0129310344827586,0.0474137931034482,50468.0,918.0,0.0,0.0006979852501312,Djibouti,Africa,Sub-Saharan Africa,Lower middle income,7,4,57,Sub-Saharan Africa,Cluster 7: Sub-Saharan Africa,1.0,True,2376.12554719873,1020313.0,26.063,0.0,3.383429754,0.512593226854256,41.0
FIN,2015,0.7543103448275862,0.1982758620689655,118622.0,125210.0,2.1738319152112257e-05,0.0031631298729266,Finland,Europe,Northern Europe,High income,8,6,2,Pan-Europe,Cluster 8: Pan-Europe,1.0,True,42560.3456767103,5479531.0,9.376,0.0,12.63366985,0.287221436761699,172.0
FLK,2015,0.0301724137931034,0.0172413793103448,670.0,110.0,0.0,0.0010603480641632,Falkland Islands,Americas,South America,High income,4,1,58,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,,,,,,,
GAB,2015,0.1422413793103448,0.0948275862068965,131980.0,23388.0,0.0002391215106732,0.0020828994248992,Gabon,Africa,Sub-Saharan Africa,Upper middle income,2,7,59,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,7047.12654634355,2040989.0,19.943,0.0,8.98,0.432385877051942,47.0
GIB,2015,0.0129310344827586,0.0258620689655172,4337.0,260.0,0.0,0.0007286219132291,Gibraltar,Europe,Southern Europe,High income,4,1,60,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,,33193.0,,0.0,,,
GMB,2015,0.0301724137931034,0.0991379310344827,88810.0,11325.0,0.0,0.0017412135654056,Gambia,Africa,Sub-Saharan Africa,Low income,6,0,61,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,619.536364296461,2224529.0,7.226,0.0,3.782620955,0.540534437775384,66.0
GUM,2015,0.0474137931034482,0.0258620689655172,35633.0,599.0,0.0147603187042842,0.0093045274123812,Guam,Oceania,Micronesia,High income,1,2,62,South & Western Asia,Cluster 1: South & Western Asia,0.8571428571428571,True,35165.7014644795,164905.0,6.9,0.0,,,
HKG,2015,0.125,0.1120689655172413,1695991.0,500573.0,0.01008658008658,0.0056824591328071,Hong Kong,Asia,Eastern Asia,High income,1,2,2,South & Western Asia,Cluster 1: South & Western Asia,0.8571428571428571,True,42432.1619740441,7291300.0,3.314,0.0,12.02414989,,152.0
IMN,2015,0.0344827586206896,0.0172413793103448,18621.0,372.0,0.0,0.0015391049327458,Isle of Man,Europe,Northern Europe,High income,4,1,63,Pan-Europe,Cluster 4: Pan-Europe,0.8571428571428571,True,84753.5187422732,83593.0,,0.0,,,
ISL,2015,0.625,0.0991379310344827,19861.0,9699.0,0.0,0.0012358399488564,Iceland,Europe,Northern Europe,High income,4,6,64,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,53505.6964079339,330815.0,3.979,0.0,13.36921992,0.326520719641847,164.0
KEN,2015,0.0560344827586206,0.2025862068965517,525331.0,238426.0,0.0156733281086729,0.0025398351265878,Kenya,Africa,Sub-Saharan Africa,Lower middle income,7,4,2,Sub-Saharan Africa,Cluster 7: Sub-Saharan Africa,1.0,True,1489.11959777284,47088526.0,2.762,42.0,7.027273231,0.507103424779244,70.0
KGZ,2015,0.0991379310344827,0.125,119267.0,337279.0,0.0,0.0009099148352204,Kyrgyzstan,Asia,Central Asia,Lower middle income,0,1,2,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,1105.65193844261,6040036.0,4.138,0.0,11.45847003,0.345941674048602,56.0
KHM,2015,0.1120689655172413,0.1206896551724137,32874.0,328531.0,0.0,0.000758180141531,Cambodia,Asia,South-Eastern Asia,Lower middle income,9,5,2,Polynesia & South-Eastern Asia,Cluster 9: Polynesia & South-Eastern Asia,0.7142857142857143,True,1547.32010444393,15623251.0,0.393,0.0,3.674109936,0.499517580481561,47.0
KIR,2015,0.0301724137931034,0.0474137931034482,1161.0,2130.0,0.0092605239587998,0.001214134052588,Kiribati,Oceania,Micronesia,Lower middle income,9,5,65,Polynesia & South-Eastern Asia,Cluster 9: Polynesia & South-Eastern Asia,0.7142857142857143,True,1639.85274740652,116815.0,,0.0,8.812944018,0.575806953663838,80.0
LBR,2015,0.1077586206896551,0.125,45770.0,75819.0,0.0,0.0013104461937659,Liberia,Africa,Sub-Saharan Africa,Low income,2,7,66,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,692.590082351257,4659431.0,2.557,0.0,4.615136587,0.565063678025369,37.0
LBY,2015,0.3706896551724138,0.1853448275862069,221993.0,57187.0,0.0051737199582027,0.0030568697617958,Libya,Africa,Northern Africa,Upper middle income,8,6,2,Pan-Europe,Cluster 8: Pan-Europe,0.8571428571428571,True,7458.48917756374,6531819.0,19.69,274.0,7.803179535,0.423752051475676,37.0
LSO,2015,0.0646551724137931,0.0474137931034482,2536.0,102467.0,0.0,0.0006931445339508,Lesotho,Africa,Sub-Saharan Africa,Lower middle income,7,4,2,Sub-Saharan Africa,Cluster 7: Sub-Saharan Africa,1.0,True,1121.19851342518,2104611.0,16.223,0.0,6.690918064,0.474910779438472,69.0
LUX,2015,0.3318965517241379,0.1163793103448275,122568.0,21768.0,0.0,0.0027030729247869,Luxembourg,Europe,Western Europe,High income,6,0,67,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,105462.012584423,569604.0,6.796,0.0,12.45672989,0.303678209160099,171.0
LVA,2015,0.4655172413793103,0.1594827586206896,161405.0,96917.0,0.0,0.0011051759187523,Latvia,Europe,Northern Europe,High income,0,1,68,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,13321.9753140616,1977527.0,9.873,0.0,12.87024021,0.366959179724403,159.0
MAC,2015,0.021551724137931,0.0344827586206896,176698.0,62591.0,0.0,0.0009217741415039,Macao,Asia,Eastern Asia,High income,1,2,69,South & Western Asia,Cluster 1: South & Western Asia,0.8571428571428571,True,69902.9605741233,642900.0,1.81,0.0,,,120.0
MCO,2015,0.0086206896551724,0.0517241379310344,6951.0,14558.0,0.0,0.0007931754219907,Monaco,Europe,Western Europe,High income,6,0,70,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,170437.021128628,36757.0,,0.0,,,151.0
MDA,2015,0.1336206896551724,0.1853448275862069,55239.0,412542.0,0.0,0.0008124226159695,Moldova,Europe,Eastern Europe,Lower middle income,0,1,2,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,2749.55137054338,2835978.0,1.781,0.0,11.76515007,0.393627658923589,95.0
MDG,2015,0.0172413793103448,0.1120689655172413,10111.0,102120.0,0.0042824488729661,0.0007915309013188,Madagascar,Africa,Sub-Saharan Africa,Low income,6,0,2,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,445.320069480568,25426702.0,1.785,0.0,4.935426371,0.562992176635886,46.0
MDV,2015,0.0948275862068965,0.043103448275862,6190.0,1559.0,0.0,0.000662162430644,Maldives,Asia,South Asia,Upper middle income,1,2,71,South & Western Asia,Cluster 1: South & Western Asia,0.8571428571428571,True,9644.90655028145,428154.0,6.611,0.0,6.239617434,0.550916393953225,81.0
MLI,2015,0.2413793103448275,0.1724137931034483,190252.0,463684.0,0.0478243021346469,0.0061579076337063,Mali,Africa,Sub-Saharan Africa,Low income,2,7,14,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,838.11986940103,18593022.0,1.404,172.0,1.832059979,0.60764909601053,50.0
MLT,2015,0.3577586206896552,0.0905172413793103,23612.0,27224.0,0.0,0.0018227776410598,Malta,Europe,Southern Europe,High income,9,5,72,Polynesia & South-Eastern Asia,Cluster 9: Polynesia & South-Eastern Asia,0.8571428571428571,True,25529.6693210673,444220.0,5.389,0.0,11.21442032,0.326316113004094,166.0
MMR,2015,0.0172413793103448,0.125,28973.0,1126209.0,0.0,0.0006802792608524,Myanmar,Asia,South-Eastern Asia,Lower middle income,9,5,2,Polynesia & South-Eastern Asia,Cluster 9: Polynesia & South-Eastern Asia,0.8571428571428571,True,1166.73305546337,51089056.0,0.766,634.0,4.734193908,0.499034539629541,40.0
MNG,2015,0.1077586206896551,0.1077586206896551,6309.0,64054.0,0.0,0.0007266458098865,Mongolia,Asia,Eastern Asia,Lower middle income,0,1,73,Pan-Europe,Cluster 0: Pan-Europe,0.5714285714285714,True,3838.92126989984,3026864.0,4.861,0.0,10.58069491,0.386213575831421,52.0
MUS,2015,0.0948275862068965,0.1206896551724137,11924.0,61297.0,0.0,0.0007031947819175,Mauritius,Africa,Sub-Saharan Africa,High income,6,0,74,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,9630.5437837507,1262879.0,7.41,0.0,9.435248706,0.443353233563543,124.0
MWI,2015,0.0517241379310344,0.0905172413793103,85418.0,116267.0,0.0,0.001381099215148,Malawi,Africa,Sub-Saharan Africa,Low income,7,4,75,Sub-Saharan Africa,Cluster 7: Sub-Saharan Africa,1.0,True,539.605363240686,17085587.0,4.953,0.0,5.293419838,0.558479197617155,66.0
MYS,2015,0.1120689655172413,0.2112068965517241,1323566.0,1045059.0,0.0090648790864308,0.0042118258503166,Malaysia,Asia,South-Eastern Asia,Upper middle income,1,2,2,South & Western Asia,Cluster 1: South & Western Asia,0.8571428571428571,True,9648.6797937523,31232798.0,3.1,0.0,10.25508531,0.379698054809333,163.0
NCL,2015,0.0689655172413793,0.0301724137931034,30352.0,2622.0,0.0092822622779519,0.0028648984777736,New Caledonia,Oceania,Melanesia,High income,6,0,76,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,30858.7237060533,283168.0,13.621,0.0,,,
NIU,2015,0.0301724137931034,0.021551724137931,240.0,2699.0,0.0,0.0006702069680287,Niue,Oceania,Polynesia,Upper middle income,9,5,77,Polynesia & South-Eastern Asia,Cluster 9: Polynesia & South-Eastern Asia,0.7142857142857143,True,,,,,,,
NRU,2015,0.0387931034482758,0.0258620689655172,389.0,1100.0,0.0,0.0007212848818407,Nauru,Oceania,Micronesia,High income,9,5,78,Polynesia & South-Eastern Asia,Cluster 9: Polynesia & South-Eastern Asia,0.7142857142857143,True,7747.25584993607,10954.0,,0.0,7.9749102,0.554999777807608,79.0
OMN,2015,0.043103448275862,0.0603448275862068,284218.0,7609.0,0.0,0.0011776298220764,Oman,Asia,Western Asia,High income,1,2,2,South & Western Asia,Cluster 1: South & Western Asia,0.8571428571428571,True,18808.3077921839,4184895.0,3.403,0.0,9.697290421,0.417571641381122,68.0
PNG,2015,0.0905172413793103,0.0560344827586206,11803.0,18740.0,0.0043041871921182,0.001528987889789,Papua New Guinea,Oceania,Melanesia,Lower middle income,9,5,79,Polynesia & South-Eastern Asia,Cluster 9: Polynesia & South-Eastern Asia,0.7142857142857143,True,2484.5963398603,8743246.0,2.507,0.0,4.727203065,0.557201947611321,76.0
PYF,2015,0.0818965517241379,0.0344827586206896,11777.0,734.0,0.0,0.0019462929955809,French Polynesia,Oceania,Polynesia,High income,6,0,80,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,19166.9594761931,277866.0,11.794,0.0,,,
REU,2015,0.021551724137931,0.0258620689655172,53997.0,1398.0,0.0049780750858337,0.0026589809828539,Réunion,Africa,Sub-Saharan Africa,High income,6,0,81,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
SGP,2015,0.043103448275862,0.1853448275862069,1362017.0,130394.0,0.0,0.0066365341425564,Singapore,Asia,South-Eastern Asia,High income,1,2,82,South & Western Asia,Cluster 1: South & Western Asia,0.8571428571428571,True,55645.6068614606,5535002.0,3.79,0.0,11.57108974,0.389106947392325,169.0
SLB,2015,0.0646551724137931,0.0560344827586206,868.0,1756.0,0.0,0.0007732341992276,Solomon Islands,Oceania,Melanesia,Lower middle income,9,5,83,Polynesia & South-Eastern Asia,Cluster 9: Polynesia & South-Eastern Asia,0.7142857142857143,True,2045.47721526649,639415.0,0.736,0.0,5.7073312,0.629316972262854,85.0
SLE,2015,0.1293103448275862,0.1077586206896551,25391.0,27891.0,0.0,0.0009397173034633,Sierra Leone,Africa,Sub-Saharan Africa,Low income,2,7,84,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,964.575980888989,7037655.0,4.483,0.0,3.452306931,0.596643178574334,49.0
SWZ,2015,0.0732758620689655,0.0603448275862068,12792.0,14115.0,0.0,0.0008409069450243,Eswatini,Africa,Sub-Saharan Africa,Lower middle income,7,4,85,Sub-Saharan Africa,Cluster 7: Sub-Saharan Africa,1.0,True,3419.82276559528,1142813.0,23.431,0.0,5.06,0.483298832999612,67.0
SYC,2015,0.1120689655172413,0.0689655172413793,3681.0,11724.0,0.0,0.0006738999529418,Seychelles,Africa,Sub-Saharan Africa,High income,7,4,86,Sub-Saharan Africa,Cluster 7: Sub-Saharan Africa,1.0,True,15333.1051727105,93419.0,,0.0,11.00466291,0.452759943290886,129.0
TGO,2015,0.1293103448275862,0.1163793103448275,125987.0,243285.0,0.0,0.0015778385884725,Togo,Africa,Sub-Saharan Africa,Low income,2,7,14,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,813.894676975085,7071502.0,2.204,0.0,4.453426758,0.503791232907607,51.0
TLS,2015,0.0646551724137931,0.0258620689655172,2923.0,30833.0,0.0,0.0007080344825191,Timor-Leste,Asia,South-Eastern Asia,Lower middle income,1,2,87,South & Western Asia,Cluster 1: South & Western Asia,0.7142857142857143,True,1319.59297370991,1205131.0,3.678,0.0,5.274750074,0.557779401978446,0.0
TUV,2015,0.021551724137931,0.0517241379310344,71.0,487.0,0.0,0.0006682037790173,Tuvalu,Oceania,Polynesia,Upper middle income,9,5,88,Polynesia & South-Eastern Asia,Cluster 9: Polynesia & South-Eastern Asia,0.7142857142857143,True,3352.66722400181,10963.0,,0.0,10.05477449,0.601385088566647,83.0
TZA,2015,0.1163793103448275,0.1724137931034483,173485.0,107076.0,0.0001739065532168,0.0017683184796842,Tanzania,Africa,Sub-Saharan Africa,Lower middle income,7,4,89,Sub-Saharan Africa,Cluster 7: Sub-Saharan Africa,1.0,True,939.127319335938,52020962.0,2.009,0.0,5.493569851,0.5319430679062,65.0
UGA,2015,0.0603448275862068,0.1551724137931034,409895.0,312934.0,0.0426505821764442,0.0023305432016145,Uganda,Africa,Sub-Saharan Africa,Low income,7,4,2,Sub-Saharan Africa,Cluster 7: Sub-Saharan Africa,1.0,True,862.934610355811,37531446.0,2.681,197.0,5.698717594,0.547501550629929,61.0
VUT,2015,0.0387931034482758,0.0646551724137931,1163.0,2908.0,0.0,0.0008913381303038,Vanuatu,Oceania,Melanesia,Lower middle income,6,0,90,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,3214.41948587141,266101.0,5.168,0.0,6.5640916,0.596411373982685,106.0
ZWE,2015,0.0258620689655172,0.146551724137931,125804.0,563239.0,0.0043911404687266,0.0020626656080271,Zimbabwe,Africa,Sub-Saharan Africa,Low income,7,4,2,Sub-Saharan Africa,Cluster 7: Sub-Saharan Africa,1.0,True,1387.12632595026,14399013.0,5.399,0.0,8.38904953,0.516161147136235,58.0
MRT,2015,0.1551724137931034,0.1034482758620689,70159.0,31154.0,0.0002391215106732,0.0013841796038777,Mauritania,Africa,Sub-Saharan Africa,Lower middle income,6,0,91,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,1558.84205473416,3965959.0,10.104,0.0,4.216229916,0.562964790827046,53.0
NER,2015,0.0560344827586206,0.1163793103448275,126337.0,148600.0,0.0004782430213464,0.001637560930649,Niger,Africa,Sub-Saharan Africa,Low income,2,7,14,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,485.662574175279,19939498.0,0.556,171.0,1.44284004,0.638779038652814,51.0
GNB,2015,0.0474137931034482,0.0905172413793103,11141.0,42559.0,0.0085866360650843,0.00088645548112,Guinea-Bissau,Africa,Sub-Saharan Africa,Low income,6,0,92,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,645.066837207039,1786457.0,3.168,0.0,3.4950382,0.630996398204367,46.0
LIE,2015,0.4913793103448275,0.0474137931034482,12126.0,46.0,0.0,0.0010088327912553,Liechtenstein,Europe,Western Europe,High income,4,1,93,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,167187.15730982,37494.0,,0.0,12.12160059,,161.0
SMR,2015,0.0387931034482758,0.0301724137931034,2157.0,1147.0,0.0,0.0006763814569491,San Marino,Europe,Southern Europe,High income,4,1,94,Pan-Europe,Cluster 4: Pan-Europe,0.8571428571428571,True,43146.8035302005,32897.0,,0.0,10.72988242,,153.0
WLF,2015,0.021551724137931,0.0258620689655172,1000.0,5982.0,0.0,0.0011589434076616,Wallis and Futuna Islands,Oceania,Polynesia,Upper middle income,6,0,95,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
CHI,2015,0.0172413793103448,0.0172413793103448,41335.0,157.0,0.0,0.0013175938280776,Channel Islands,Europe,Northern Europe,High income,4,1,96,Pan-Europe,Cluster 4: Pan-Europe,0.8571428571428571,True,61847.8212238857,163454.0,7.928,0.0,,,
VAT,2015,0.0,0.0129310344827586,0.0,63.0,0.0,0.0006437768240343,Holy See,Europe,Southern Europe,High income,6,0,97,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
GNQ,2015,0.0258620689655172,0.0603448275862068,4069.0,53545.0,0.0,0.0007467799368536,Equatorial Guinea,Africa,Sub-Saharan Africa,Upper middle income,2,7,98,Sub-Saharan Africa,Cluster 2: Sub-Saharan Africa,1.0,True,9068.91003238645,1453923.0,7.778,0.0,7.8949564,0.413039652481964,42.0
COM,2015,0.021551724137931,0.0560344827586206,5828.0,99791.0,0.0049563367666815,0.0013224749306184,Comoros,Africa,Sub-Saharan Africa,Low income,6,0,2,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,1329.37048235986,726682.0,4.031,0.0,5.148726497,0.524286160772053,0.0
GRL,2015,0.0732758620689655,0.0344827586206896,1943.0,9672.0,0.0,0.0008407021439061,Greenland,Americas,Northern America,High income,4,6,99,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,44536.3549705377,56114.0,,0.0,,,
FRO,2015,0.1293103448275862,0.0301724137931034,2548.0,7430.0,0.0,0.0008715194225971,Faroe Islands,Europe,Northern Europe,High income,4,6,100,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,52638.2668218454,48898.0,,0.0,,,
SHN,2015,0.0086206896551724,0.0129310344827586,103.0,194.0,0.0,0.0006456906471672,Saint Helena,Africa,Sub-Saharan Africa,Upper middle income,4,1,101,Pan-Europe,Cluster 4: Pan-Europe,1.0,True,,,,,,,
SPM,2015,0.0129310344827586,0.0086206896551724,463.0,49.0,0.0,0.0006602794620896,Saint Pierre and Miquelon,Americas,Northern America,High income,6,0,102,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
ESH,2015,0.0301724137931034,0.0258620689655172,2036.0,87191.0,0.0,0.0006748859702752,Western Sahara,Africa,Northern Africa,Lower middle income,6,0,2,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
FSM,2015,0.0517241379310344,0.0258620689655172,434.0,6136.0,2.1738319152112257e-05,0.0014300674840841,Micronesia,Oceania,Micronesia,Lower middle income,1,2,103,South & Western Asia,Cluster 1: South & Western Asia,0.8571428571428571,True,2869.86276169101,108716.0,,0.0,7.37956564,0.623703472486274,73.0
MHL,2015,0.0258620689655172,0.0172413793103448,1145.0,191.0,0.0,0.0007581140273967,Marshall Islands,Oceania,Micronesia,Upper middle income,1,3,104,South & Western Asia,Cluster 1: South & Western Asia,1.0,True,3764.34426229508,48800.0,,0.0,11.83640289,0.549632822478677,77.0
MNP,2015,0.0517241379310344,0.0129310344827586,11852.0,1236.0,0.0,0.0069617381272878,Northern Mariana Islands,Oceania,Micronesia,High income,1,2,105,South & Western Asia,Cluster 1: South & Western Asia,0.8571428571428571,True,17665.1007493109,51514.0,,0.0,,,
PLW,2015,0.0344827586206896,0.0258620689655172,1896.0,1196.0,0.0043041871921182,0.0028214801959588,Palau,Oceania,Micronesia,High income,1,2,106,South & Western Asia,Cluster 1: South & Western Asia,0.8571428571428571,True,15938.3652222848,17770.0,,0.0,12.86191624,0.514950812919954,0.0
MYT,2015,0.0129310344827586,0.0086206896551724,42824.0,3346.0,0.0,0.0011846849000447,Mayotte,Africa,Sub-Saharan Africa,Upper middle income,6,0,107,Latin America & Sub-Saharan Africa,Cluster 6: Latin America & Sub-Saharan Africa,0.8571428571428571,True,,,,,,,
BES,2020,0.0,0.0344827586206896,0.0,1965.0,0.0,0.0006437768240343,"Bonaire, Sint Eustatius and Saba",Americas,Caribbean,High income,0,4,0,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.5714285714285714,True,,,,,,,
ABW,2020,0.0948275862068965,0.0732758620689655,28352.0,8750.0,0.0148907486191968,0.0028032546556242,Aruba,Americas,Caribbean,High income,0,4,1,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.5714285714285714,True,22664.3709949437,108587.0,,0.0,,,
CHN,2020,0.418103448275862,0.6077586206896551,632840.0,6283457.0,0.1511247947454844,0.0082860556263175,China,Asia,Eastern Asia,Upper middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.7142857142857143,True,10627.4637989619,1411100000.0,5.0,25.0,8.106910446,0.383590366160879,75.0
COL,2020,0.2327586206896551,0.2456896551724137,963535.0,1734076.0,0.0041737572772055,0.0036908862809891,Colombia,Americas,Latin America,Upper middle income,0,4,2,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.7142857142857143,True,5339.68711357943,50629997.0,15.983,28.0,8.862859726,0.406469207944245,127.0
CUW,2020,0.1853448275862069,0.0517241379310344,31924.0,3791.0,0.0049998134049858,0.002926439204669,Curaçao,Americas,Caribbean,High income,0,4,3,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.5714285714285714,True,16299.8134688605,155482.0,,0.0,,,
DMA,2020,0.1379310344827586,0.1293103448275862,3154.0,11829.0,0.0043041871921182,0.0009253125998699,Dominica,Americas,Caribbean,Upper middle income,2,4,4,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.8571428571428571,True,7827.74842680426,67573.0,,0.0,9.1863441,0.452245989126417,141.0
DOM,2020,0.4094827586206896,0.2284482758620689,217428.0,953957.0,0.0145211971936109,0.0021898128600011,Dominican Republic,Americas,Latin America,Upper middle income,0,4,5,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.7142857142857143,True,7135.22273255899,11008300.0,6.126,0.0,9.150526383,0.427067381439144,66.0
GRD,2020,0.0646551724137931,0.1034482758620689,2715.0,11959.0,0.0,0.0007435772070889,Grenada,Americas,Caribbean,Upper middle income,2,5,6,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.7142857142857143,True,8968.55890108484,116341.0,,0.0,9.85796464,0.382642658533997,144.0
GUY,2020,0.0689655172413793,0.1724137931034483,16368.0,230460.0,0.0255860016420361,0.0007273490167223,Guyana,Americas,Latin America,Upper middle income,0,4,7,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.8571428571428571,True,6775.70939096303,807481.0,15.308,0.0,8.627408726,0.432243067052343,88.0
HTI,2020,0.0905172413793103,0.2112068965517241,7702.0,797183.0,0.0128256082997462,0.0007780545077744,Haiti,Americas,Latin America,Low income,0,4,5,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.7142857142857143,True,1290.32538667383,11243848.0,15.573,0.0,5.609468426,0.510701832457002,49.0
IND,2020,0.1853448275862069,0.5344827586206896,2468825.0,5861144.0,0.1360384012539185,0.0078572211873988,India,Asia,South Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,1907.04251637669,1402617695.0,7.859,651.0,6.494880199,0.48869332276509,58.0
JAM,2020,0.0905172413793103,0.2155172413793103,10418.0,657994.0,0.0092605239587998,0.001536060455508,Jamaica,Americas,Latin America,Upper middle income,0,4,8,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.7142857142857143,True,5299.04530804283,2830739.0,6.501,0.0,9.248188719,0.427775665388445,86.0
NIC,2020,0.2284482758620689,0.168103448275862,19480.0,398261.0,0.009890935214211,0.0014836248791209,Nicaragua,Americas,Latin America,Lower middle income,2,5,9,Latin America & Caribbean,Cluster 2: Latin America & Caribbean,0.5714285714285714,True,1938.44704754382,6565267.0,6.18,0.0,7.26,0.443666824280913,129.0
NLD,2020,0.1724137931034483,0.3836206896551724,999076.0,295726.0,0.02480342215256,0.0102220662588421,Netherlands,Europe,Western Europe,High income,6,7,2,Pan-Europe,Cluster 6: Pan-Europe,0.7142857142857143,True,53467.9277413737,17441500.0,3.82,0.0,12.58162975,0.349538507617097,186.0
PER,2020,0.2241379310344827,0.2413793103448275,627633.0,777552.0,0.0050867666815942,0.0026239852649438,Peru,Americas,Latin America,Upper middle income,0,4,2,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.7142857142857143,True,6133.32552410183,32838579.0,7.179,0.0,10.01696229,0.408116465747984,135.0
PHL,2020,0.0387931034482758,0.3922413793103448,21513.0,3683767.0,0.012782131661442,0.0007876069481844,Philippines,Asia,South-Eastern Asia,Lower middle income,4,0,2,South & South-East Asia,Cluster 4: South & South-East Asia,0.8571428571428571,True,3227.57910235199,112081264.0,2.522,348.0,8.971409559,0.454175973843537,66.0
PRT,2020,0.5517241379310345,0.2887931034482758,519866.0,836734.0,0.0215861509180474,0.0066980621501474,Portugal,Europe,Southern Europe,High income,1,3,2,Sub-Saharan Africa,Cluster 1: Sub-Saharan Africa,1.0,True,22299.4044062173,10297081.0,6.85,0.0,9.575940132,0.316340230191361,186.0
SUR,2020,0.0172413793103448,0.1034482758620689,12629.0,138700.0,0.0,0.000717777422517,Suriname,Americas,Latin America,Upper middle income,6,7,2,Pan-Europe,Cluster 6: Pan-Europe,0.7142857142857143,True,4755.39221710693,612317.0,8.973,0.0,8.388631804,0.401002065662521,78.0
SXM,2020,0.1422413793103448,0.0344827586206896,13799.0,992.0,0.0,0.0033761920294955,Sint Maarten,Americas,Caribbean,High income,0,4,10,Latin America & Caribbean,Cluster 0: Latin America & Caribbean,0.7142857142857143,True,30150.8998380477,41008.0,,0.0,,,
TUR,2020,0.1896551724137931,0.3448275862068966,3108608.0,1343922.0,0.0455417786236751,0.0112320325971731,Turkey,Asia,Western Asia,Upper middle income,3,7,2,Western Asia,Cluster 3: Western Asia,0.8571428571428571,True,8798.11791709313,83384680.0,13.148,412.0,8.811284129,0.37713102785373,111.0
